"(Intercept)" "Brain" "BODY"
"1514" -5.38265002866683 2.28684187913314 -1.12407007152433
"1515" -9.38798042954295 4.38948021594842 -2.46706124671618
"1516" -11.6868923164002 5.10504434779614 -2.74207400965679
"1517" -6.83413436157571 3.06863723265997 -1.53292920251261
"1518" -10.699902784123 4.09693921781763 -1.7983557156258
"1519" -11.4591635836769 3.73505107438541 -1.34775964144501
"1520" -9.40567531075067 5.40011290619441 -4.01362053827324
"1521" -8.74864238797454 3.61099352833116 -1.73104702928686
"1522" -10.8026704740514 3.91728967606468 -1.55886583766551
"1523" -14.4782478105044 5.50189255121586 -2.59911885590554
"1524" -10.1152828270788 3.82738132772647 -1.65410652005812
"1525" -8.54008825092751 5.25574138615775 -3.6141369943507
"1526" -11.5240039667115 4.4521548128796 -2.0657517224663
"1527" -12.7771562026464 4.90271190318163 -2.64999691426056
"1528" -7.67175214882809 2.94417950542265 -0.887121621439292
"1529" -7.93258848069672 3.66559395545846 -1.99524595358525
"1530" -9.92258439681791 3.72224743716652 -1.3897141911666
"1531" -7.64736817527591 3.5612563071918 -1.88821556713083
"1532" -7.75451178520962 3.04188232024353 -1.13720388685761
"1533" -11.2196377878881 4.00320142280543 -1.57961601185525
"1534" -7.64655240035063 3.94578111682495 -2.29989544097043
"1535" -10.4395029384614 4.1469985361764 -1.78565980653366
"1536" -9.72576209910039 4.20768790996135 -2.34379956842167
"1537" -6.01174018537859 2.45442814217677 -0.938493534702502
"1538" -12.858007526931 5.01027418448939 -2.31930344604189
"1539" -10.2571032439882 3.92722865667747 -1.74175136889244
"1540" -9.24350104309269 5.08528083283454 -3.4328402649553
"1541" -10.4826231008046 4.58786745367252 -2.58294926313101
"1542" -4.49758909463708 0.692882274246585 0.999327415369407
"1543" -13.3027093043202 5.94480127491988 -3.43374474556185
"1544" -7.83453332961653 3.45476002548821 -1.74266025589895
"1545" -12.041950680883 4.50641085930692 -2.28213374550978
"1546" -6.87706370221713 2.77565335172312 -1.21122199207457
"1547" -10.4068673993461 4.03010166765307 -1.93680872023106
"1548" -11.5710353603936 4.32735576824416 -1.92961933236802
"1549" -10.1701209085468 4.18566393799483 -1.91512190176581
"1550" -13.1212982696306 4.74349206592888 -1.68024710041936
"1551" -12.2777007286059 4.27820824967057 -1.66399141625152
"1552" -6.14802758011501 1.57800195777963 0.105209706744063
"1553" -9.33564584887063 3.71861366005032 -1.77901633878355
"1554" -9.62380172335543 2.07039983267168 0.662279986636349
"1555" -11.8274404049662 4.3823478097911 -1.81027944873495
"1556" -9.40708160140457 3.96923580775911 -2.06708733820415
"1557" -9.03462993951325 4.29671393765238 -2.28841681937047
"1558" -13.1325282026664 5.77167783158075 -3.14630749123899
"1559" -10.6721032599671 4.28862821131406 -1.97629954628064
"1560" -8.41048378151027 3.39559514644498 -1.90728534370282
"1561" -9.06625516385247 4.60645482350083 -2.84732247052307
"1562" -9.7824045237503 4.82128461824323 -3.17630089737941
"1563" -11.4387217544172 4.53679859139243 -2.32237936538877
"1564" -9.32025715736381 4.34695654943062 -2.43117062578676
"1565" -9.67400208045729 4.75326101356768 -3.05225064785918
"1566" -10.6599300562666 4.32647064745106 -2.14385281066006
"1567" -9.41577258755569 3.93791591273475 -1.88977779602283
"1568" -11.6042447886648 3.72028478137509 -1.12414018178242
"1569" -12.2788420341385 4.73826632759665 -2.06136971421802
"1570" -10.8187027630283 4.44121920451289 -2.2478526840423
"1571" -10.5604850973905 4.87558155846273 -3.11514250177424
"1572" -9.03924481778813 3.28213908466569 -1.21273768787432
"1573" -11.7636901809747 5.43841274311671 -3.51859806431457
"1574" -10.0283940633453 4.28279475235377 -2.13333224292728
"1575" -8.07117007100169 3.45033290566789 -1.65973375921021
"1576" -9.6812346502993 4.2181040487194 -2.177596776266
"1577" -12.4001254327522 4.89898533583619 -2.32104385542334
"1578" -10.7550244864105 4.61444092702004 -2.55663797576563
"1579" -11.1334143238782 4.93372799647113 -2.85675189565518
"1580" -11.8057413248971 4.159502377428 -1.5355824973376
"1581" -11.9365059455595 4.48004189525091 -2.07361153064994
"1582" -7.79934575493098 3.02653324696439 -1.14895393124607
"1583" -6.20009063354519 2.45058240914659 -0.814555857374216
"1584" -12.473132702944 5.1772705642361 -2.80707158999576
"1585" -9.20887225407569 3.19154248737323 -1.03615746565629
"1586" -7.31050402937399 3.07092947045021 -1.73463561368408
"1587" -11.4693291005642 4.19615607417654 -1.72647044375481
"1588" -8.54873574590601 3.00115069645108 -1.0196583767829
"1589" -10.082898088076 4.66776124530588 -2.90491118805949
"1590" -6.17583101656055 3.4264651702033 -1.97427510599664
"1591" -10.0252894013101 5.57947673530725 -4.00911959307268
"1592" -8.19867006427376 3.94090877207418 -2.16800011240412
"1593" -10.0394534622192 4.67102370796056 -3.24729980084521
"1594" -7.10446039816952 2.11565929545759 -0.00204550445778295
"1595" -12.4799695408292 4.9101467733708 -2.48038070970506
"1596" -10.4686941168038 4.64386223828478 -2.57659622670326
"1597" -9.62334885814926 4.09903315314295 -2.1321135982289
"1598" -9.67270083862968 3.79354098469776 -1.62218334341742
"1599" -16.0664664295618 6.36444501791266 -2.89877731053275
"1600" -9.61449094065756 3.65511918944685 -1.63125555691659
"1601" -9.65911575085192 4.40327900542616 -2.41577608327498
"1602" -11.9716842867347 5.35421613751987 -3.18978445090761
"1603" -5.52355678903405 2.19625514924701 -0.677210516878404
"1604" -7.04125470262443 2.09727768632365 -0.217930093253926
"1605" -6.34740187399439 2.58172291380106 -1.08885830425425
"1606" -9.92523789635015 4.42867027131433 -2.51425384977483
"1607" -11.3926900800652 4.54666767263552 -2.30702927106177
"1608" -9.18181835681025 3.93373962324404 -2.04870407428825
"1609" -10.0583473884762 4.5126924772776 -2.53084490001129
"1610" -12.5006856452237 5.06293369379637 -2.59103826838691
"1611" -9.84301903613186 4.53043176837673 -2.66369602681516
"1612" -10.076548418052 3.13800919891219 -0.674075449071097
"1613" -10.1032131325355 3.75691768582328 -1.68645337873022
"1614" -8.32619956225972 3.60302603337914 -1.8297120969346
"1615" -10.8091979645724 6.14054780785227 -4.4850230209704
"1616" -8.51741459715413 3.30078053338366 -1.4224064751761
"1617" -10.2842526687018 4.80479078087137 -2.75905546699141
"1618" -9.35022434758139 3.21141792085837 -0.914165140537079
"1619" -11.9080250993866 4.80373373905604 -2.4342247350869
"1620" -11.3774574031704 4.7093401163329 -2.43173246915103
"1621" -12.653056072726 5.25319502892671 -2.77265609365713
"1622" -9.02419496411312 3.78573331219377 -1.8825691757811
"1623" -7.78233238459507 3.60003932486143 -2.07681648866128
"1624" -9.31166442507561 4.01319737031008 -2.24353406878072
"1625" -9.96047748165438 4.01392707013292 -1.81286466817983
"1626" -9.19246802311682 3.35500826689167 -1.47864797346119
"1627" -10.1484291942033 4.18632080891985 -2.02203562942304
"1628" -8.84173901051577 3.66413155652117 -1.70983453314602
"1629" -8.6263269281917 4.00279691534524 -2.23906881060975
"1630" -10.5053299556748 3.84800281538628 -1.58966541716654
"1631" -9.1289712578 3.5871977955394 -1.38656661944697
"1632" -10.6414611762884 4.4447291980905 -2.31618504957441
"1633" -6.75231222945149 2.55304132126113 -0.910283521152451
"1634" -11.3241859935224 4.11482177594735 -1.48392599780709
"1635" -9.86926644593768 3.76009625113511 -1.61246792551174
"1636" -10.0394146782128 4.11712741232623 -1.84801692688779
"1637" -8.86373638542136 4.06807241748356 -2.0118562943826
"1638" -8.31464846889139 3.59998997443472 -2.0554194367578
"1639" -9.30361732293386 3.73794069940777 -1.67151379858842
"1640" -9.41378134768456 4.30386653433379 -2.51154074724764
"1641" -10.0131006729298 4.43029652566474 -2.53764558993544
"1642" -11.8118034404906 4.2447012656994 -1.64049830147997
"1643" -11.6759629211738 4.39477705419995 -1.87701914235367
"1644" -9.46223205859678 4.28681937280635 -2.34268930029793
"1645" -10.3347745585343 3.89460483549556 -1.83566242159577
"1646" -15.5328645908467 5.5373755209439 -2.1147857663891
"1647" -14.3146118518198 5.26074159081327 -2.43430321296364
"1648" -8.08680796193948 3.45595505197798 -1.84511487628333
"1649" -9.33254002497415 4.42996601137565 -2.61943298121332
"1650" -10.7174233611731 4.99469520383718 -3.03162099614565
"1651" -10.7026495208993 3.87024589466273 -1.44807773956563
"1652" -8.40371715824585 4.72517172331936 -3.13587764376643
"1653" -6.48180924782355 3.37257403218246 -2.3467778826307
"1654" -8.31405056871154 3.60287221994622 -1.64557993307244
"1655" -11.3548424257897 5.97186905898343 -4.04868469179928
"1656" -11.9576000737725 4.55486771618598 -2.19513872286188
"1657" -10.3737622482877 4.03079199793865 -1.84198791495146
"1658" -11.8336626708333 4.12814142596471 -1.54492437699082
"1659" -7.81070461738273 3.4561586234995 -1.69176976998278
"1660" -10.128658056783 4.06781451696588 -1.86422365846374
"1661" -11.937254422679 4.52260254700377 -2.41371174113738
"1662" -9.85276255142526 4.72051040749648 -2.61055998648226
"1663" -12.9279942558423 5.32206435220724 -2.75333120641153
"1664" -7.09742849478062 2.89627344088512 -0.715505175685394
"1665" -7.60670934029622 3.69948004805337 -2.11603527203988
"1666" -12.3500117805961 5.70058328598498 -3.39818335646123
"1667" -9.30930766259553 3.86904152843636 -1.98464497427631
"1668" -8.31104399210562 3.53271483106801 -1.67100049980218
"1669" -12.4854342399485 4.75572258033208 -2.1623635769356
"1670" -9.50195681845071 3.86823931641266 -1.61453406419605
"1671" -6.60804600278789 3.52312467963202 -2.35097715401207
"1672" -10.5944484697102 4.36278031599795 -2.10212179322843
"1673" -11.9434406685614 4.80427572694316 -2.33828795431327
"1674" -7.39586520423836 2.91039017813455 -1.4588955231302
"1675" -9.48434288037242 3.8214215948683 -1.81817112211138
"1676" -11.4275127481669 4.29500649990223 -1.50630615012051
"1677" -10.4592397805827 4.07037382224371 -1.80720252500032
"1678" -8.00519231933868 3.23107441005413 -1.25033311761217
"1679" -9.63517352929921 3.6244313432835 -1.32031405583257
"1680" -9.43716581782064 3.86738643156423 -1.87683547836059
"1681" -6.94725604083214 2.59950519129052 -0.804901180090383
"1682" -11.4722863326606 4.55307933056611 -2.34548852460284
"1683" -7.87759248851944 3.00811927206087 -1.18692439698498
"1684" -13.6768957432942 5.46774772004574 -2.80050586863581
"1685" -9.31157570646974 4.47482572938316 -2.51525986823071
"1686" -14.9313159863232 4.75525349349482 -1.38445132799825
"1687" -1.88313856920286 -0.0628029874351341 1.22242545656627
"1688" -11.2343147331412 4.55027259982398 -2.24449918941536
"1689" -10.8045771351608 4.39910404152761 -2.17558848406043
"1690" -9.41924092013505 4.00894987945685 -2.03527793886133
"1691" -9.11801598974125 3.0537649064936 -0.906633827689802
"1692" -10.2457723077059 4.44326596761312 -2.32494203891838
"1693" -10.5741051163204 4.62119571817675 -2.72156822003308
"1694" -7.31825169325748 3.56572885275091 -1.98387894094049
"1695" -13.958633990711 6.43203316390282 -3.98199439866585
"1696" -11.4856963803177 4.31382292202761 -1.99469288842738
"1697" -10.3261413259861 4.2171198665892 -2.06030340048892
"1698" -12.7263678536838 4.47861983155599 -1.77291608091036
"1699" -7.56417086039437 3.01534906988672 -1.29286027010676
"1700" -11.5123851853423 5.30960646366293 -3.13248032134652
"1701" -10.0950299666511 4.47818026972527 -2.59105302294483
"1702" -10.7984337948619 4.22211438251543 -1.87532676894836
"1703" -8.01245471967559 3.16401922961813 -1.29193971585482
"1704" -9.32218468378414 4.05678305665788 -2.07112660841813
"1705" -11.3335213694882 4.4252257316748 -2.17014884430682
"1706" -11.927417813622 5.22154000301089 -3.026669642044
"1707" -10.4556320088741 4.11781022130162 -1.96133511629887
"1708" -8.44493497803342 3.64128548288136 -1.80314201129659
"1709" -11.6177697327985 4.88202717900276 -2.47271103583626
"1710" -13.6773206414509 5.64026697582449 -3.12070972949004
"1711" -7.22206044202176 3.09217777953018 -1.41324972033908
"1712" -11.6788934535143 5.17245857594389 -3.07534133784065
"1713" -9.95053105184343 4.092958791196 -2.07740441213537
"1714" -10.0279395990497 3.47976110113086 -1.25642660699668
"1715" -16.9318949740064 7.08628374055843 -4.14474079009233
"1716" -12.341718095573 4.14926666358224 -1.58668739316636
"1717" -12.941456548444 4.66968792928674 -1.78774853273353
"1718" -10.8020241540216 4.02301283710767 -1.81357802679122
"1719" -10.5597353869525 3.69247388607437 -1.39457213610513
"1720" -9.25191331916722 3.67231385201012 -1.40835211863487
"1721" -9.36195592099102 3.78063967929484 -1.77829731469683
"1722" -9.37130732842343 3.63562772181103 -1.52150167091168
"1723" -9.5672599284735 4.63480644368974 -2.77551519974077
"1724" -13.4236405764095 4.95702475303915 -2.54911051280214
"1725" -4.62095236764435 2.63419706501736 -1.64657481298491
"1726" -11.8065536348731 5.80135569804406 -3.49140090865694
"1727" -10.8074037249444 4.49696817647782 -2.20851088638301
"1728" -12.1015267295297 4.85071823858016 -2.55355327553116
"1729" -10.8831936420465 4.65001290026339 -2.39223979954841
"1730" -9.13646723961574 3.95711890957318 -2.10249504625244
"1731" -9.053664642066 3.37860642709711 -1.37912902200333
"1732" -11.1363268339337 3.99431507447298 -1.62950872466899
"1733" -12.1453692804789 4.81218584493035 -2.36229343346349
"1734" -9.86841990286484 3.94350904045859 -1.73338423144014
"1735" -3.65223324741237 1.49340904513974 -0.313688989466755
"1736" -14.7918259598082 4.61952759833366 -1.03308043988363
"1737" -9.89558471244527 3.79748973656388 -1.71328678650025
"1738" -9.04410325906065 3.70250659735757 -1.9225076527091
"1739" -10.9566633700451 4.19176950650581 -2.03811306683929
"1740" -10.7105712288321 4.28354528455384 -1.99445534665574
"1741" -10.1769906870031 4.04792178396019 -1.99651564867236
"1742" -10.0828549111902 4.46916832043644 -2.37322141950244
"1743" -9.24958919837081 4.00019033360877 -1.89451040352287
"1744" -7.61591227056488 2.89354525375529 -1.07975665383856
"1745" -10.4653984452743 4.7676280966989 -2.57901233922166
"1746" -12.1716858659729 4.97392820426467 -2.45083316534874
"1747" -8.35113562112019 4.04730913498497 -2.3643950376354
"1748" -9.44385363917172 4.35737709540263 -2.35912568721687
"1749" -10.6174014972204 4.29879147419706 -2.16980163166227
"1750" -12.0545828152681 4.69106235318759 -2.36038089028443
"1751" -12.0988055140406 4.67912874915055 -2.12127931421855
"1752" -7.72051511413156 3.28055809567104 -1.52735852106707
"1753" -9.8774392734922 3.84118907079755 -2.04226008994738
"1754" -13.4708383710531 4.5140840025233 -1.55171228633844
"1755" -9.36819173759432 4.09706875945267 -2.19594557480013
"1756" -10.0348576896122 3.39991294638094 -0.870258884649957
"1757" -8.84501775787794 4.07674699839845 -2.33148350106603
"1758" -8.6701705303858 2.9205306491931 -0.760213506015134
"1759" -9.71952897096935 4.36895773621654 -2.33377337163256
"1760" -13.9388380757882 3.6921069114469 -0.00234882968652528
"1761" -13.9090510144379 5.48667865655807 -2.74375105180661
"1762" -8.07420249303686 2.97276044229511 -0.994813472731039
"1763" -10.2286123389204 3.91299301457366 -1.69471968930156
"1764" -10.483182552889 4.656616693057 -2.78989328995522
"1765" -10.000720694261 4.1056411496611 -2.04355071786267
"1766" -7.27706399335148 2.81344945542514 -1.14407471426239
"1767" -9.20576496959256 3.76095548726153 -1.75209157059726
"1768" -10.9006750168082 4.38064215020859 -2.1588785002823
"1769" -12.0445025768568 4.54002376891003 -2.06307987317268
"1770" -11.2050161709922 3.32404545317695 -0.969703090217081
"1771" -10.5870402260771 4.19032106592203 -1.69974361517961
"1772" -9.95999446637325 3.71844445506576 -1.57041289939662
"1773" -9.8504263642244 3.68316680661519 -1.66210534387756
"1774" -8.46170026474283 3.92344162915833 -2.33933608944062
"1775" -9.20118965378788 4.05747826719562 -2.20224282343406
"1776" -9.16848615501658 4.13261584618158 -2.18032955552189
"1777" -8.10844294942217 3.27546597747278 -1.39437791089586
"1778" -14.9536129501357 5.42617098326446 -2.60600340075325
"1779" -12.0865382957272 4.58962582757522 -1.8328176632931
"1780" -10.2294895050436 4.84414019096221 -2.96682530840917
"1781" -11.3353321981122 4.18645948084304 -1.87935751122131
"1782" -9.53864556863118 3.99717004343984 -1.88447782117146
"1783" -6.32175341506081 2.31473051381181 -0.681883516168455
"1784" -10.3842302026169 5.24526982221869 -3.41475894763789
"1785" -13.1789608625913 5.94647453099606 -3.88304150565818
"1786" -6.60521071296535 2.72504484775891 -1.04935006841333
"1787" -10.4785446145397 4.48119098930329 -2.26027218534364
"1788" -8.81364229085739 3.96829029151172 -1.93860735739236
"1789" -7.0130751069446 3.47527762971004 -2.41313793626614
"1790" -8.09261302041705 3.89960517597501 -2.62911844933842
"1791" -10.6911029213516 4.34264576807618 -2.11362605922477
"1792" -9.38505539821199 4.20689546885842 -2.23635885126714
"1793" -7.57640186718345 3.65206252821372 -2.06150818857714
"1794" -6.59972419787664 2.38923889379657 -0.660111791843519
"1795" -11.7654965134443 3.76189468707889 -1.06915421044687
"1796" -14.2865687741141 5.31325093815576 -2.52820156619055
"1797" -3.11623597907601 1.236707542761 -0.231296370089694
"1798" -12.6710243005277 4.77067145492765 -2.18646288232412
"1799" -7.05636449967278 3.06066228133568 -1.4284033480144
"1800" -11.022258613244 3.62806522128813 -1.31736543454463
"1801" -11.7978486932261 3.96143219200167 -1.30402818047151
"1802" -12.1596914492256 4.78303162128577 -2.35612028839205
"1803" -7.34432895169084 3.01291664818382 -1.10359800433071
"1804" -5.90216891689852 2.5720273762563 -1.04116799720214
"1805" -11.659814282626 4.76094311531051 -2.41835190582788
"1806" -13.0577858486249 5.21927322837291 -2.45939814248777
"1807" -12.3844276340678 3.94124645865668 -1.15637801346747
"1808" -9.56157136143884 4.00985669033253 -1.9518174869736
"1809" -9.19112937609316 3.25279284697172 -1.12212433075183
"1810" -8.95863288885448 3.65216117598175 -1.82480045871489
"1811" -9.0196001061995 4.34861652474137 -2.53698091721162
"1812" -12.7914098306355 3.79575629351893 -0.791191044583684
"1813" -9.06199637622922 4.06537734746234 -2.23619223056994
"1814" -10.5661258415057 4.2757183835638 -2.03828638876439
"1815" -10.7479802946364 4.40647758825799 -2.02824226461235
"1816" -10.8449725903629 4.3663683085324 -2.13468898375322
"1817" -9.22623710593325 3.95457219559285 -1.88709499701508
"1818" -12.6681265453153 4.11655536916805 -1.51467073493404
"1819" -9.11160147684859 3.8417442124919 -2.02438556378183
"1820" -7.27064292861905 3.47371317517536 -1.74416574652423
"1821" -12.4440392500037 4.82340648456011 -2.39717955079686
"1822" -7.87372038177273 2.62355450680479 -0.83693007934562
"1823" -9.71615822735475 4.8224260743591 -2.92185796912236
"1824" -8.18542510169209 3.61441418169125 -1.77356184869495
"1825" -6.64461563500663 2.60522619407857 -1.00987814558903
"1826" -12.0868518879433 4.2715571888657 -1.90393894051886
"1827" -7.24414547641936 3.20825279064593 -1.46332748452824
"1828" -10.8133622499154 3.34955895031453 -0.927369561206433
"1829" -11.4199078026868 3.19752659174992 -0.281328859215137
"1830" -8.00992041640711 3.67171446952125 -1.84429332900982
"1831" -9.30422811664175 3.70494557262282 -1.54082669423951
"1832" -9.25221176388732 3.69002598406223 -2.0446701986948
"1833" -6.3724416897021 2.55129751301138 -0.927142077991448
"1834" -9.78777875799278 4.23768321689568 -2.32073903930723
"1835" -6.96536122634279 1.5050889751783 0.858804455958307
"1836" -8.71381602967449 4.04510038426088 -2.25695338869264
"1837" -9.05432705401836 4.40687052751309 -2.75343796741799
"1838" -11.8657504352741 4.7373638068384 -1.9457407669106
"1839" -10.9829632635701 4.10528366254584 -1.98930984537867
"1840" -11.7330765013812 4.90322060992185 -2.28005244795349
"1841" -9.85191044132807 4.02246517011372 -1.87357323845208
"1842" -10.6198927892819 4.67710479607922 -2.68434337849612
"1843" -12.8741838780988 4.91512632914237 -2.07319240539618
"1844" -10.0508738038188 3.80030305832042 -1.57322040968575
"1845" -9.52309658640388 3.66866169082641 -1.58827032853151
"1846" -6.9763025412185 3.08611156511324 -1.23216368845897
"1847" -9.85199965409447 4.08227984784389 -2.00935949977429
"1848" -10.8121005264111 5.46170947344217 -3.77662798590609
"1849" -8.89779714052565 3.28473534190562 -1.31152825646132
"1850" -10.7083040748912 4.47625457121103 -2.37876069005506
"1851" -9.84404326661024 3.83553150926309 -1.757975352215
"1852" -7.59875044488581 2.76312640706783 -0.574173866785713
"1853" -11.1792763597587 4.22480472421012 -1.60896469840372
"1854" -9.93904117468628 4.50625913820841 -2.47738257041783
"1855" -12.8448850141285 5.83275247635902 -3.30901953880038
"1856" -9.85117283330328 4.18285000388278 -2.2174764267329
"1857" -10.3220769176551 4.75014301581541 -2.72624801257916
"1858" -13.638775022584 5.36700353357446 -2.5414025913451
"1859" -12.0688759961486 4.7263734072767 -2.30451472983987
"1860" -8.3526391267369 3.20705176811316 -1.60025115525059
"1861" -8.50889419620216 3.91840482745101 -2.20950232361793
"1862" -13.5723350092012 6.47510235989466 -4.26010264110664
"1863" -11.9733565541683 5.21216680217185 -2.97259065438993
"1864" -10.8462621055351 4.41273727673979 -2.2521619238978
"1865" -9.24413162234123 3.45543320424622 -1.41560509652481
"1866" -9.21834432982723 3.99720397175406 -1.94778829562711
"1867" -12.7655509402211 5.25808456652157 -2.91697961266618
"1868" -9.1430376672979 3.91399825370172 -1.91378198732855
"1869" -8.81625023108063 3.52322081314196 -1.59074866928859
"1870" -9.58991979009443 3.82101374983904 -1.7196220861515
"1871" -9.37451123943174 4.06167204504891 -2.17414232860028
"1872" -10.2115420379414 4.29820476593159 -2.2717212660973
"1873" -10.9676762038634 3.86847424791995 -1.35233886812784
"1874" -13.076201802276 4.88862161503857 -2.12167164128914
"1875" -8.85053194966167 3.2787711652345 -1.23293293307506
"1876" -13.6085617013305 5.470019063363 -2.96997255923725
"1877" -11.7880565586674 4.14528035852709 -1.58876233358751
"1878" -10.512297081179 4.32680919204722 -2.36142382538674
"1879" -13.7769132675312 5.94530740657501 -3.18435252996278
"1880" -9.23639724878012 3.59180017096151 -1.5957839711773
"1881" -8.89817994612895 3.71238601415098 -1.83973066991894
"1882" -11.0317838875126 4.44666223286185 -2.24270423066628
"1883" -11.7673291545943 4.45784865997484 -2.18865671056847
"1884" -8.24710468361809 3.28999606447178 -1.52204544417327
"1885" -6.20288996239833 2.56772486928458 -1.15505836833108
"1886" -7.05324978329008 2.61291388588143 -0.824369406356709
"1887" -11.4771972597955 5.01775711844675 -2.62209383432128
"1888" -11.0704226286944 4.63600152876461 -2.5581774948223
"1889" -10.3683149169956 3.83685910135682 -1.56760144095097
"1890" -10.8451235524553 4.30236971833801 -1.82296189523186
"1891" -14.9973722966388 6.00024541928724 -3.16115475556057
"1892" -9.97115710520575 4.09915551022277 -2.03780710679712
"1893" -9.81761944602476 4.33265199333255 -2.24812872897019
"1894" -13.0669480724609 5.60764147897135 -3.1160118568805
"1895" -11.5142216286768 4.31444053715677 -1.99673615305801
"1896" -10.8545058677555 5.95664868879248 -4.16572035137506
"1897" -7.32918440550566 3.12000731475564 -1.38879199016992
"1898" -12.9796573602362 4.39287260789297 -1.43001074351014
"1899" -10.2800638194312 3.8839330484916 -1.47518370810576
"1900" -11.9511017584373 5.45603538414434 -3.24316803719557
"1901" -9.32136881917177 3.95885630780322 -1.96151317226031
"1902" -4.45879539590896 1.28996532543533 0.165494695189409
"1903" -6.74133158766199 2.79453808291873 -1.29311767912441
"1904" -7.9222882145441 2.69574539156747 -0.99833079988457
"1905" -12.9095120046113 5.7777201501267 -3.52678366102919
"1906" -12.3358919053571 4.99979665549245 -2.66940928215627
"1907" -10.344718699198 3.83680783996897 -1.23400772035529
"1908" -11.1402141642247 3.75427926523844 -1.52708060930308
"1909" -10.5426112713176 4.35956176934997 -2.08656867450918
"1910" -7.95367930846987 3.7276915551156 -1.98234150963617
"1911" -10.4617874437135 4.27670441413647 -2.06392672743823
"1912" -11.807085373177 4.80913849294029 -2.42558496040874
"1913" -9.7426827079762 3.26588877217728 -1.38283072196646
"1914" -6.98048391876364 3.32945058302721 -2.22529157875397
"1915" -8.36190357004489 3.56788361711369 -1.73680158196657
"1916" -7.9707578840098 3.30995185060601 -1.55441070436791
"1917" -9.61466807199758 3.77600388312999 -1.84359386697179
"1918" -9.9996060692647 3.88171244325349 -1.57169700771919
"1919" -16.8871633934896 7.12697291670884 -3.96751897280046
"1920" -10.8105797302815 4.50445767692872 -2.48466335124249
"1921" -9.84556043856719 4.30262020694772 -2.18975741573377
"1922" -11.1903244898713 4.66925758324578 -2.34373600571689
"1923" -10.8966369244881 5.12310003326274 -3.07026874550502
"1924" -15.4018129179167 5.26001552066009 -2.44960921502206
"1925" -10.1394865894108 3.91767395721763 -1.73591057567501
"1926" -8.54288018643274 3.01420272813994 -0.765492402606469
"1927" -11.1194856253351 4.90836703743116 -2.52282257447951
"1928" -16.5390887898648 6.05828608482989 -2.87993067622301
"1929" -11.908558958472 4.9207964343077 -2.55562286637723
"1930" -6.52323195635108 2.62518183620705 -0.891181075210625
"1931" -6.78308999385627 2.07675752267824 -0.207776458119042
"1932" -15.4978468511545 5.09768221355625 -1.71427257357755
"1933" -11.1068694617861 4.03138223654241 -1.61099484600709
"1934" -9.30595128873938 3.6765588204089 -1.60179556255753
"1935" -13.2298400149448 5.24853734104545 -2.24109699861583
"1936" -7.80177101354775 3.64033411919081 -1.71400459198048
"1937" -6.90078866184922 3.13081699266695 -1.42861691732833
"1938" -7.83857153784629 3.39009107818129 -1.68868262373144
"1939" -11.3885720107646 4.35767420753837 -2.07695977653202
"1940" -13.1480213916657 4.57947592693381 -2.07343702639355
"1941" -8.58287554727576 3.06626361169037 -1.18602230452234
"1942" -7.45805432964698 2.63888925016727 -0.883420334255788
"1943" -13.0742620924466 5.19401388344704 -2.46846291036491
"1944" -8.4306394886371 3.33496720933181 -1.44277201102886
"1945" -10.3486791081086 4.74235572581165 -2.48474879215064
"1946" -8.20435726612413 3.86313859630172 -2.11612370743387
"1947" -7.95126914163484 4.34236308239633 -2.93054932497034
"1948" -9.0056648898003 4.30832046739306 -2.39757285086307
"1949" -10.1439351695008 3.82238697721186 -1.67760414096119
"1950" -10.380869081011 4.10697296701255 -1.97446502318053
"1951" -8.09339425220969 3.14403732388746 -1.26499705336755
"1952" -11.7522652932093 4.97212081337784 -2.55762594222324
"1953" -13.1370339929126 5.4599462281767 -2.96958169495338
"1954" -12.7866907175776 4.64963237728807 -2.21129047683644
"1955" -10.3543113946507 4.29784958068922 -2.15409979086144
"1956" -7.94952288872446 3.37650031327939 -1.55534385095234
"1957" -11.7065561719446 5.05708322468854 -2.56120826975894
"1958" -10.6777177775657 4.60060322699428 -2.57664014505281
"1959" -10.7387773086084 3.65328429969668 -1.10288514752574
"1960" -10.88603411238 4.23592846107204 -1.90079680536292
"1961" -9.7111491446849 3.71918240205501 -1.44315284385812
"1962" -8.87893074731619 3.81292124201718 -1.88587071800248
"1963" -11.0058160995541 4.24956271477276 -1.89857795361058
"1964" -10.9834203487262 6.68922135018875 -4.69848881594953
"1965" -10.2585806347633 5.22807886172086 -3.22414833637595
"1966" -12.1289099405985 4.15310893510468 -1.42544681465552
"1967" -4.99364548217272 2.86484972573817 -1.81674245733302
"1968" -11.5403017811191 4.25912040687399 -1.64612257358385
"1969" -12.7353710452153 4.83398351802316 -2.17575149549521
"1970" -12.7650189113629 3.57498535663763 -0.850761984242126
"1971" -11.441986614971 4.76605738340004 -2.55619086923252
"1972" -4.78875013114884 1.68398388131754 -0.62168695091168
"1973" -6.72342777231825 3.08144254860235 -1.47736942305346
"1974" -12.8995686940179 5.31427179907769 -2.85721950508014
"1975" -13.2865450927675 5.20514558721879 -2.62157837694031
"1976" -9.17795445770025 4.08090666716453 -1.93917238514405
"1977" -10.586654863233 3.6891741281197 -1.39036535267951
"1978" -9.98693534597987 3.94047191839491 -1.72552379304398
"1979" -5.57225782922615 3.01870342997427 -1.57194045043434
"1980" -13.7336569305917 5.65146851897589 -3.07842553230512
